distribution,replication_id,cell_id,solution_location,candidate_cost_cny,independent_cost_cny,grid_cost_cny,grid_points,excess_cost_cny,grid_excess_cny
GAUSSIAN,65,STRESS_CONTRACT_NEAR_HIGH,interior,4975942.59163011,4975942.591630109,4975942.629615074,10001,9.313225746154783e-10,0.0379849644377827
EMP,65,STRESS_CONTRACT_NEAR_HIGH,interior,4980636.809697779,4980636.809697778,4980636.809697778,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,65,STRESS_CAPACITY_NEAR,interior,4975942.59163011,4975942.59163011,4975942.598112716,10001,0.0,0.0064826067537069
EMP,65,STRESS_CAPACITY_NEAR,interior,4980636.809697779,4980636.809697778,4980636.809697778,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,65,STRESS_CAPACITY_CLEAR,interior,4975942.59163011,4975942.59163011,4975942.593515568,10001,0.0,0.0018854588270187
EMP,65,STRESS_CAPACITY_CLEAR,interior,4980636.809697779,4980636.809697778,4980636.809697778,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,66,BASE_ACTUAL_NEAR,interior,5548387.051379879,5548387.051379879,5548387.067529682,10001,0.0,0.0161498030647635
EMP,66,BASE_ACTUAL_NEAR,interior,5586453.32948208,5586453.32948208,5586456.800880039,10001,0.0,3.471397959627211
GAUSSIAN,66,BASE_CAPACITY_NEAR,interior,5548387.051379879,5548387.051379879,5548387.070551772,10001,0.0,0.0191718926653265
EMP,66,BASE_CAPACITY_NEAR,interior,5586453.32948208,5586453.32948208,5586457.581411511,10001,0.0,4.251929431222379
GAUSSIAN,66,STRESS_ACTUAL_CLEAR,lower,5380534.793144634,5380534.793144634,5380534.793144634,10001,0.0,0.0
EMP,66,STRESS_ACTUAL_CLEAR,lower,5369205.379667488,5369205.379667488,5369205.379667488,10001,0.0,0.0
GAUSSIAN,66,STRESS_ACTUAL_NEAR,lower,4989099.194150064,4989099.194150064,4989099.194150064,10001,0.0,0.0
EMP,66,STRESS_ACTUAL_NEAR,lower,5005347.137117052,5005347.137117052,5005347.137117052,10001,0.0,0.0
GAUSSIAN,66,STRESS_CONTRACT_NEAR_LOW,lower,4969811.6303071445,4969811.6303071445,4969811.6303071445,10001,0.0,0.0
EMP,66,STRESS_CONTRACT_NEAR_LOW,lower,4984496.447500953,4984496.447500953,4984496.447500953,10001,0.0,0.0
GAUSSIAN,66,STRESS_CONTRACT_CLEAR,interior,4923510.126593922,4923510.126593922,4923510.144242761,10001,0.0,0.0176488384604454
EMP,66,STRESS_CONTRACT_CLEAR,interior,4944508.773395476,4944508.773395476,4944508.773395476,10001,0.0,0.0
GAUSSIAN,66,STRESS_CONTRACT_NEAR_HIGH,interior,4923510.126593922,4923510.126593923,4923510.1335755065,10001,0.0,0.0069815842434763
EMP,66,STRESS_CONTRACT_NEAR_HIGH,interior,4944508.773395476,4944508.773395476,4944508.773395476,10001,0.0,0.0
GAUSSIAN,66,STRESS_CAPACITY_NEAR,interior,4923510.126593922,4923510.126593923,4923510.12782164,10001,0.0,0.001227717846632
EMP,66,STRESS_CAPACITY_NEAR,interior,4944508.773395476,4944508.773395476,4944508.773395476,10001,0.0,0.0
GAUSSIAN,66,STRESS_CAPACITY_CLEAR,interior,4923510.126593922,4923510.126593923,4923510.150467699,10001,0.0,0.023873777128756
EMP,66,STRESS_CAPACITY_CLEAR,interior,4944508.773395476,4944508.773395476,4944508.773395476,10001,0.0,0.0
GAUSSIAN,67,BASE_ACTUAL_NEAR,interior,5993477.922186102,5993477.922186102,5993477.934690302,10001,0.0,0.012504200451076
EMP,67,BASE_ACTUAL_NEAR,interior,5922018.958007806,5922018.958007806,5922020.967310665,10001,0.0,2.0093028591945767
GAUSSIAN,67,BASE_CAPACITY_NEAR,interior,5993477.922186102,5993477.922186103,5993477.94252307,10001,0.0,0.0203369678929448
EMP,67,BASE_CAPACITY_NEAR,interior,5922018.958007806,5922018.958007806,5922024.623709928,10001,0.0,5.66570212226361
GAUSSIAN,67,STRESS_ACTUAL_CLEAR,lower,5520557.809671742,5520557.809671742,5520557.809671742,10001,0.0,0.0
EMP,67,STRESS_ACTUAL_CLEAR,lower,5612002.437369581,5612002.437369581,5612002.437369581,10001,0.0,0.0
GAUSSIAN,67,STRESS_ACTUAL_NEAR,lower,5328005.4926816905,5328005.4926816905,5328005.4926816905,10001,0.0,0.0
EMP,67,STRESS_ACTUAL_NEAR,lower,5335191.508498809,5335191.508498809,5335191.508498809,10001,0.0,0.0
GAUSSIAN,67,STRESS_CONTRACT_NEAR_LOW,interior,5327767.890586244,5327767.890586245,5327767.89840575,10001,0.0,0.0078195063397288
EMP,67,STRESS_CONTRACT_NEAR_LOW,lower,5319553.491286736,5319553.491286736,5319553.491286736,10001,0.0,0.0
GAUSSIAN,67,STRESS_CONTRACT_CLEAR,interior,5327767.890586244,5327767.890586245,5327767.917291414,10001,0.0,0.0267051700502634
EMP,67,STRESS_CONTRACT_CLEAR,interior,5289493.4691240415,5289493.4691240415,5289493.4691240415,10001,0.0,0.0
GAUSSIAN,67,STRESS_CONTRACT_NEAR_HIGH,interior,5327767.890586244,5327767.890586245,5327767.8951966055,10001,0.0,0.0046103615313768
EMP,67,STRESS_CONTRACT_NEAR_HIGH,interior,5289493.4691240415,5289493.4691240415,5289493.4691240415,10001,0.0,0.0
GAUSSIAN,67,STRESS_CAPACITY_NEAR,interior,5327767.890586244,5327767.890586244,5327767.891268116,10001,0.0,0.000681871548295
EMP,67,STRESS_CAPACITY_NEAR,interior,5289493.4691240415,5289493.4691240415,5289493.4691240415,10001,0.0,0.0
GAUSSIAN,67,STRESS_CAPACITY_CLEAR,interior,5327767.890586244,5327767.890586245,5327767.900038229,10001,0.0,0.0094519853591918
EMP,67,STRESS_CAPACITY_CLEAR,interior,5289493.4691240415,5289493.4691240415,5289493.4691240415,10001,0.0,0.0
GAUSSIAN,68,BASE_ACTUAL_NEAR,interior,5876322.278198627,5876322.278198626,5876322.278206987,10001,9.313225746154783e-10,8.36048275232315e-06
EMP,68,BASE_ACTUAL_NEAR,interior,5792565.63661003,5792565.63661003,5792568.419502011,10001,0.0,2.7828919803723693
GAUSSIAN,68,BASE_CAPACITY_NEAR,interior,5876322.278198627,5876322.278198627,5876322.287150151,10001,0.0,0.008951524272561
EMP,68,BASE_CAPACITY_NEAR,interior,5792565.63661003,5792565.63661003,5792567.117740953,10001,0.0,1.481130923144519
GAUSSIAN,68,STRESS_ACTUAL_CLEAR,lower,5529659.220218939,5529659.220218939,5529659.220218939,10001,0.0,0.0
EMP,68,STRESS_ACTUAL_CLEAR,lower,5650658.737419895,5650658.737419895,5650658.737419895,10001,0.0,0.0
GAUSSIAN,68,STRESS_ACTUAL_NEAR,lower,5269563.367031652,5269563.367031652,5269563.367031652,10001,0.0,0.0
EMP,68,STRESS_ACTUAL_NEAR,lower,5377890.876343556,5377890.876343556,5377890.876343556,10001,0.0,0.0
GAUSSIAN,68,STRESS_CONTRACT_NEAR_LOW,lower,5259647.34280807,5259647.34280807,5259647.34280807,10001,0.0,0.0
EMP,68,STRESS_CONTRACT_NEAR_LOW,lower,5357040.186727459,5357040.186727459,5357040.186727459,10001,0.0,0.0
GAUSSIAN,68,STRESS_CONTRACT_CLEAR,interior,5243826.654259331,5243826.65425933,5243826.654708193,10001,9.313225746154783e-10,0.0004488620907068
EMP,68,STRESS_CONTRACT_CLEAR,interior,5206255.672409286,5206255.672409286,5206255.672409286,10001,0.0,0.0
GAUSSIAN,68,STRESS_CONTRACT_NEAR_HIGH,interior,5243826.654259331,5243826.654259331,5243826.663562068,10001,0.0,0.0093027371913194
EMP,68,STRESS_CONTRACT_NEAR_HIGH,interior,5206255.672409286,5206255.672409286,5206255.672409286,10001,0.0,0.0
GAUSSIAN,68,STRESS_CAPACITY_NEAR,interior,5243826.654259331,5243826.654259331,5243826.671078752,10001,0.0,0.0168194212019443
EMP,68,STRESS_CAPACITY_NEAR,interior,5206255.672409286,5206255.672409286,5206255.672409286,10001,0.0,0.0
GAUSSIAN,68,STRESS_CAPACITY_CLEAR,interior,5243826.654259331,5243826.654259331,5243826.654516437,10001,0.0,0.0002571064978837
EMP,68,STRESS_CAPACITY_CLEAR,interior,5206255.672409286,5206255.672409286,5206255.672409286,10001,0.0,0.0
GAUSSIAN,69,BASE_ACTUAL_NEAR,interior,5695250.735014488,5695250.735014488,5695250.735031288,10001,0.0,1.6800127923488617e-05
EMP,69,BASE_ACTUAL_NEAR,interior,5644857.388980049,5644857.388980049,5644868.426306288,10001,0.0,11.037326239049436
GAUSSIAN,69,BASE_CAPACITY_NEAR,interior,5695250.735014488,5695250.735014488,5695250.74517925,10001,0.0,0.0101647619158029
EMP,69,BASE_CAPACITY_NEAR,interior,5644857.388980049,5644857.388980049,5644862.380762335,10001,0.0,4.991782286204398
GAUSSIAN,69,STRESS_ACTUAL_CLEAR,lower,5423322.160616022,5423322.160616022,5423322.160616022,10001,0.0,0.0
EMP,69,STRESS_ACTUAL_CLEAR,lower,5525060.001565693,5525060.001565693,5525060.001565693,10001,0.0,0.0
GAUSSIAN,69,STRESS_ACTUAL_NEAR,lower,5097010.386981657,5097010.386981657,5097010.386981657,10001,0.0,0.0
EMP,69,STRESS_ACTUAL_NEAR,lower,5164300.358786727,5164300.358786727,5164300.358786727,10001,0.0,0.0
GAUSSIAN,69,STRESS_CONTRACT_NEAR_LOW,lower,5083723.428299376,5083723.428299376,5083723.428299376,10001,0.0,0.0
EMP,69,STRESS_CONTRACT_NEAR_LOW,lower,5138236.996766605,5138236.996766605,5138236.996766605,10001,0.0,0.0
GAUSSIAN,69,STRESS_CONTRACT_CLEAR,interior,5061329.863116088,5061329.863116088,5061329.863185,10001,0.0,6.89113512635231e-05
EMP,69,STRESS_CONTRACT_CLEAR,interior,5038833.962991942,5038833.962991942,5038833.962991942,10001,0.0,0.0
GAUSSIAN,69,STRESS_CONTRACT_NEAR_HIGH,interior,5061329.863116088,5061329.863116088,5061329.868862003,10001,0.0,0.0057459147647023
EMP,69,STRESS_CONTRACT_NEAR_HIGH,interior,5038833.962991942,5038833.962991942,5038833.962991942,10001,0.0,0.0
GAUSSIAN,69,STRESS_CAPACITY_NEAR,interior,5061329.863116088,5061329.863116087,5061329.888264095,10001,9.313225746154783e-10,0.0251480061560869
EMP,69,STRESS_CAPACITY_NEAR,interior,5038833.962991942,5038833.962991942,5038833.962991942,10001,0.0,0.0
GAUSSIAN,69,STRESS_CAPACITY_CLEAR,interior,5061329.863116088,5061329.863116088,5061329.867042447,10001,0.0,0.0039263581857085
EMP,69,STRESS_CAPACITY_CLEAR,interior,5038833.962991942,5038833.962991942,5038833.962991942,10001,0.0,0.0
GAUSSIAN,70,BASE_ACTUAL_NEAR,interior,5519875.246524499,5519875.246524499,5519875.24740204,10001,0.0,0.0008775414898991
EMP,70,BASE_ACTUAL_NEAR,interior,5496553.371373001,5496553.371373001,5496553.589510319,10001,0.0,0.2181373182684183
GAUSSIAN,70,BASE_CAPACITY_NEAR,interior,5519875.246524499,5519875.246524499,5519875.251885169,10001,0.0,0.0053606703877449
EMP,70,BASE_CAPACITY_NEAR,interior,5496553.371373001,5496553.371373001,5496558.682044193,10001,0.0,5.3106711925938725
GAUSSIAN,70,STRESS_ACTUAL_CLEAR,lower,5383624.979962702,5383624.979962702,5383624.979962702,10001,0.0,0.0
EMP,70,STRESS_ACTUAL_CLEAR,lower,5444584.725745032,5444584.725745032,5444584.725745032,10001,0.0,0.0
GAUSSIAN,70,STRESS_ACTUAL_NEAR,lower,4985138.200830775,4985138.200830775,4985138.200830775,10001,0.0,0.0
EMP,70,STRESS_ACTUAL_NEAR,lower,5096332.561121898,5096332.561121898,5096332.561121898,10001,0.0,0.0
GAUSSIAN,70,STRESS_CONTRACT_NEAR_LOW,lower,4964021.677208291,4964021.677208291,4964021.677208291,10001,0.0,0.0
EMP,70,STRESS_CONTRACT_NEAR_LOW,lower,5073617.743636742,5073617.743636742,5073617.743636742,10001,0.0,0.0
GAUSSIAN,70,STRESS_CONTRACT_CLEAR,interior,4902597.926613808,4902597.926613808,4902597.934059802,10001,0.0,0.0074459947645664
EMP,70,STRESS_CONTRACT_CLEAR,interior,4909296.59493218,4909296.59493218,4909296.59493218,10001,0.0,0.0
GAUSSIAN,70,STRESS_CONTRACT_NEAR_HIGH,interior,4902597.926613808,4902597.926613808,4902597.929094502,10001,0.0,0.0024806940928101
EMP,70,STRESS_CONTRACT_NEAR_HIGH,interior,4909296.59493218,4909296.59493218,4909296.59493218,10001,0.0,0.0
GAUSSIAN,70,STRESS_CAPACITY_NEAR,interior,4902597.926613808,4902597.926613808,4902597.960382359,10001,0.0,0.0337685514241457
EMP,70,STRESS_CAPACITY_NEAR,interior,4909296.59493218,4909296.59493218,4909296.59493218,10001,0.0,0.0
GAUSSIAN,70,STRESS_CAPACITY_CLEAR,interior,4902597.926613808,4902597.926613808,4902597.934059802,10001,0.0,0.0074459947645664
EMP,70,STRESS_CAPACITY_CLEAR,interior,4909296.59493218,4909296.59493218,4909296.59493218,10001,0.0,0.0
GAUSSIAN,71,BASE_ACTUAL_NEAR,interior,6092880.982779455,6092880.982779455,6092880.984126043,10001,0.0,0.001346587203443
EMP,71,BASE_ACTUAL_NEAR,interior,6136470.265070471,6136470.265070471,6136478.765798527,10001,0.0,8.50072805583477
GAUSSIAN,71,BASE_CAPACITY_NEAR,interior,6092880.982779455,6092880.982779455,6092880.990554058,10001,0.0,0.0077746026217937
EMP,71,BASE_CAPACITY_NEAR,interior,6136470.265070471,6136470.265070471,6136480.097867534,10001,0.0,9.832797062583268
GAUSSIAN,71,STRESS_ACTUAL_CLEAR,lower,5601937.582763864,5601937.582763864,5601937.582763864,10001,0.0,0.0
EMP,71,STRESS_ACTUAL_CLEAR,lower,5696926.168547915,5696926.168547915,5696926.168547915,10001,0.0,0.0
GAUSSIAN,71,STRESS_ACTUAL_NEAR,lower,5431034.388685535,5431034.388685535,5431034.388685535,10001,0.0,0.0
EMP,71,STRESS_ACTUAL_NEAR,lower,5517092.7639266765,5517092.7639266765,5517092.7639266765,10001,0.0,0.0
GAUSSIAN,71,STRESS_CONTRACT_NEAR_LOW,interior,5430543.477018599,5430543.477018599,5430543.488722045,10001,0.0,0.0117034455761313
EMP,71,STRESS_CONTRACT_NEAR_LOW,lower,5507843.728842416,5507843.728842416,5507843.728842416,10001,0.0,0.0
GAUSSIAN,71,STRESS_CONTRACT_CLEAR,interior,5430543.477018599,5430543.477018599,5430543.495772931,10001,0.0,0.01875433139503
EMP,71,STRESS_CONTRACT_CLEAR,interior,5504769.662992431,5504769.662992431,5504769.662992431,10001,0.0,0.0
GAUSSIAN,71,STRESS_CONTRACT_NEAR_HIGH,interior,5430543.477018599,5430543.477018599,5430543.481036264,10001,0.0,0.0040176641196012
EMP,71,STRESS_CONTRACT_NEAR_HIGH,interior,5504769.662992431,5504769.662992431,5504769.662992431,10001,0.0,0.0
GAUSSIAN,71,STRESS_CAPACITY_NEAR,interior,5430543.477018599,5430543.477018599,5430543.484432288,10001,0.0,0.0074136890470981
EMP,71,STRESS_CAPACITY_NEAR,interior,5504769.662992431,5504769.662992431,5504769.662992431,10001,0.0,0.0
GAUSSIAN,71,STRESS_CAPACITY_CLEAR,interior,5430543.477018599,5430543.477018599,5430543.479695395,10001,0.0,0.0026767952367663
EMP,71,STRESS_CAPACITY_CLEAR,interior,5504769.662992431,5504769.662992431,5504769.662992431,10001,0.0,0.0
GAUSSIAN,72,BASE_ACTUAL_NEAR,interior,5702418.868610963,5702418.868610965,5702418.87204505,10001,0.0,0.0034340871497988
EMP,72,BASE_ACTUAL_NEAR,interior,5631166.66912971,5631166.66912971,5631170.9154265765,10001,0.0,4.246296866796911
GAUSSIAN,72,BASE_CAPACITY_NEAR,interior,5702418.868610963,5702418.868610963,5702418.879599878,10001,0.0,0.0109889144077897
EMP,72,BASE_CAPACITY_NEAR,interior,5631166.66912971,5631166.66912971,5631174.467610594,10001,0.0,7.798480884172022
GAUSSIAN,72,STRESS_ACTUAL_CLEAR,lower,5444121.913202968,5444121.913202968,5444121.913202968,10001,0.0,0.0
EMP,72,STRESS_ACTUAL_CLEAR,lower,5580485.15738653,5580485.15738653,5580485.15738653,10001,0.0,0.0
GAUSSIAN,72,STRESS_ACTUAL_NEAR,lower,5121753.12134385,5121753.12134385,5121753.12134385,10001,0.0,0.0
EMP,72,STRESS_ACTUAL_NEAR,lower,5217032.709647584,5217032.709647584,5217032.709647584,10001,0.0,0.0
GAUSSIAN,72,STRESS_CONTRACT_NEAR_LOW,lower,5107293.450873397,5107293.450873397,5107293.450873397,10001,0.0,0.0
EMP,72,STRESS_CONTRACT_NEAR_LOW,lower,5190969.347627462,5190969.347627462,5190969.347627462,10001,0.0,0.0
GAUSSIAN,72,STRESS_CONTRACT_CLEAR,interior,5076214.208170253,5076214.208170253,5076214.215716258,10001,0.0,0.0075460048392415
EMP,72,STRESS_CONTRACT_CLEAR,interior,5044970.294126621,5044970.2941266205,5044970.2941266205,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,72,STRESS_CONTRACT_NEAR_HIGH,interior,5076214.208170253,5076214.208170253,5076214.220638735,10001,0.0,0.0124684823676943
EMP,72,STRESS_CONTRACT_NEAR_HIGH,interior,5044970.294126621,5044970.2941266205,5044970.2941266205,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,72,STRESS_CAPACITY_NEAR,interior,5076214.208170253,5076214.208170253,5076214.212279384,10001,0.0,0.0041091311722993
EMP,72,STRESS_CAPACITY_NEAR,interior,5044970.294126621,5044970.2941266205,5044970.2941266205,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,72,STRESS_CAPACITY_CLEAR,interior,5076214.208170253,5076214.208170253,5076214.21823757,10001,0.0,0.0100673167034983
EMP,72,STRESS_CAPACITY_CLEAR,interior,5044970.294126621,5044970.2941266205,5044970.2941266205,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,73,BASE_ACTUAL_NEAR,interior,5649226.879843359,5649226.879843359,5649226.899426448,10001,0.0,0.0195830892771482
EMP,73,BASE_ACTUAL_NEAR,interior,5591933.051903132,5591933.051903132,5591937.123324563,10001,0.0,4.071421430446208
GAUSSIAN,73,BASE_CAPACITY_NEAR,interior,5649226.879843359,5649226.87984336,5649226.890300551,10001,0.0,0.0104571925476193
EMP,73,BASE_CAPACITY_NEAR,interior,5591933.051903132,5591933.051903132,5591942.651812068,10001,0.0,9.599908935837448
GAUSSIAN,73,STRESS_ACTUAL_CLEAR,lower,5412438.388749672,5412438.388749672,5412438.388749672,10001,0.0,0.0
EMP,73,STRESS_ACTUAL_CLEAR,lower,5545060.793627693,5545060.793627693,5545060.793627693,10001,0.0,0.0
GAUSSIAN,73,STRESS_ACTUAL_NEAR,lower,5066899.307776861,5066899.307776861,5066899.307776861,10001,0.0,0.0
EMP,73,STRESS_ACTUAL_NEAR,lower,5130001.753457245,5130001.753457245,5130001.753457245,10001,0.0,0.0
GAUSSIAN,73,STRESS_CONTRACT_NEAR_LOW,lower,5051496.431199712,5051496.431199712,5051496.431199712,10001,0.0,0.0
EMP,73,STRESS_CONTRACT_NEAR_LOW,lower,5093562.503151304,5093562.503151304,5093562.503151304,10001,0.0,0.0
GAUSSIAN,73,STRESS_CONTRACT_CLEAR,interior,5020199.63888638,5020199.63888638,5020199.6425901335,10001,0.0,0.0037037534639239
EMP,73,STRESS_CONTRACT_CLEAR,interior,4984156.64454237,4984156.64454237,4984156.64454237,10001,0.0,0.0
GAUSSIAN,73,STRESS_CONTRACT_NEAR_HIGH,interior,5020199.63888638,5020199.63888638,5020199.67572735,10001,0.0,0.0368409696966409
EMP,73,STRESS_CONTRACT_NEAR_HIGH,interior,4984156.64454237,4984156.64454237,4984156.64454237,10001,0.0,0.0
GAUSSIAN,73,STRESS_CAPACITY_NEAR,interior,5020199.63888638,5020199.63888638,5020199.6441193605,10001,0.0,0.0052329804748296
EMP,73,STRESS_CAPACITY_NEAR,interior,4984156.64454237,4984156.64454237,4984156.64454237,10001,0.0,0.0
GAUSSIAN,73,STRESS_CAPACITY_CLEAR,interior,5020199.63888638,5020199.63888638,5020199.641056764,10001,0.0,0.0021703839302062
EMP,73,STRESS_CAPACITY_CLEAR,interior,4984156.64454237,4984156.64454237,4984156.64454237,10001,0.0,0.0
GAUSSIAN,74,BASE_ACTUAL_NEAR,interior,5660035.074164992,5660035.074164992,5660035.103837482,10001,0.0,0.0296724895015358
EMP,74,BASE_ACTUAL_NEAR,interior,5593542.824199014,5593542.824199014,5593543.524596476,10001,0.0,0.7003974616527557
GAUSSIAN,74,BASE_CAPACITY_NEAR,interior,5660035.074164992,5660035.074164992,5660035.092204982,10001,0.0,0.0180399902164936
EMP,74,BASE_CAPACITY_NEAR,interior,5593542.824199014,5593542.824199014,5593548.721458841,10001,0.0,5.897259826771915
GAUSSIAN,74,STRESS_ACTUAL_CLEAR,lower,5409147.31103009,5409147.31103009,5409147.31103009,10001,0.0,0.0
EMP,74,STRESS_ACTUAL_CLEAR,lower,5529630.109472931,5529630.109472931,5529630.109472931,10001,0.0,0.0
GAUSSIAN,74,STRESS_ACTUAL_NEAR,lower,5067183.907422766,5067183.907422766,5067183.907422766,10001,0.0,0.0
EMP,74,STRESS_ACTUAL_NEAR,lower,5106287.4199894285,5106287.4199894285,5106287.4199894285,10001,0.0,0.0
GAUSSIAN,74,STRESS_CONTRACT_NEAR_LOW,lower,5052768.326062048,5052768.326062048,5052768.326062048,10001,0.0,0.0
EMP,74,STRESS_CONTRACT_NEAR_LOW,lower,5075011.385565282,5075011.385565282,5075011.385565282,10001,0.0,0.0
GAUSSIAN,74,STRESS_CONTRACT_CLEAR,interior,5027094.605728417,5027094.605728417,5027094.640114203,10001,0.0,0.0343857863917946
EMP,74,STRESS_CONTRACT_CLEAR,interior,4976352.304517832,4976352.304517831,4976352.304517831,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,74,STRESS_CONTRACT_NEAR_HIGH,interior,5027094.605728417,5027094.605728417,5027094.630528723,10001,0.0,0.0248003061860799
EMP,74,STRESS_CONTRACT_NEAR_HIGH,interior,4976352.304517832,4976352.304517831,4976352.304517831,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,74,STRESS_CAPACITY_NEAR,interior,5027094.605728417,5027094.605728417,5027094.622620182,10001,0.0,0.0168917654082179
EMP,74,STRESS_CAPACITY_NEAR,interior,4976352.304517832,4976352.304517831,4976352.304517831,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,74,STRESS_CAPACITY_CLEAR,interior,5027094.605728417,5027094.605728417,5027094.634942079,10001,0.0,0.0292136622592806
EMP,74,STRESS_CAPACITY_CLEAR,interior,4976352.304517832,4976352.304517831,4976352.304517831,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,75,BASE_ACTUAL_NEAR,interior,5571259.868450571,5571259.868450571,5571259.903785183,10001,0.0,0.0353346122428774
EMP,75,BASE_ACTUAL_NEAR,interior,5556715.877240312,5556715.877240312,5556721.160007149,10001,0.0,5.282766836695373
GAUSSIAN,75,BASE_CAPACITY_NEAR,interior,5571259.868450571,5571259.868450572,5571259.8825108325,10001,0.0,0.0140602616593241
EMP,75,BASE_CAPACITY_NEAR,interior,5556715.877240312,5556715.877240312,5556720.955073455,10001,0.0,5.07783314306289
GAUSSIAN,75,STRESS_ACTUAL_CLEAR,lower,5378515.17062078,5378515.17062078,5378515.17062078,10001,0.0,0.0
EMP,75,STRESS_ACTUAL_CLEAR,lower,5428382.858223588,5428382.858223588,5428382.858223588,10001,0.0,0.0
GAUSSIAN,75,STRESS_ACTUAL_NEAR,lower,4993759.640518132,4993759.640518132,4993759.640518132,10001,0.0,0.0
EMP,75,STRESS_ACTUAL_NEAR,lower,5083643.242498999,5083643.242498999,5083643.242498999,10001,0.0,0.0
GAUSSIAN,75,STRESS_CONTRACT_NEAR_LOW,lower,4976105.962002745,4976105.962002745,4976105.962002745,10001,0.0,0.0
EMP,75,STRESS_CONTRACT_NEAR_LOW,lower,5057579.880478877,5057579.880478877,5057579.880478877,10001,0.0,0.0
GAUSSIAN,75,STRESS_CONTRACT_CLEAR,interior,4940558.103647873,4940558.103647873,4940558.105237151,10001,0.0,0.0015892777591943
EMP,75,STRESS_CONTRACT_CLEAR,interior,4944991.85118771,4944991.85118771,4944991.85118771,10001,0.0,0.0
