replication_id,history,cap,baseline,delta
33,12,Q999,KDE-MC-JOINT,0.0
33,12,Q999,EMP-JOINT,0.0
33,12,UNCAPPED,KDE-MC-JOINT,0.0
33,12,UNCAPPED,EMP-JOINT,0.0
33,24,BINDING,KDE-MC-JOINT,0.0
33,24,BINDING,EMP-JOINT,2.1488350511402
33,24,DISTANT,KDE-MC-JOINT,2.6199657521099002
33,24,DISTANT,EMP-JOINT,0.0
33,24,Q999,KDE-MC-JOINT,0.0
33,24,Q999,EMP-JOINT,2.537594015711
33,24,UNCAPPED,KDE-MC-JOINT,2.6666666666667003
33,24,UNCAPPED,EMP-JOINT,2.6666666666667003
34,12,BINDING,KDE-MC-JOINT,0.0
34,12,BINDING,EMP-JOINT,0.0
34,12,DISTANT,KDE-MC-JOINT,0.0
34,12,DISTANT,EMP-JOINT,0.0
34,12,Q999,KDE-MC-JOINT,0.0
34,12,Q999,EMP-JOINT,0.0
34,12,UNCAPPED,KDE-MC-JOINT,0.0
34,12,UNCAPPED,EMP-JOINT,0.0
34,24,BINDING,KDE-MC-JOINT,0.0
34,24,BINDING,EMP-JOINT,0.0
34,24,DISTANT,KDE-MC-JOINT,0.0
34,24,DISTANT,EMP-JOINT,0.0
34,24,Q999,KDE-MC-JOINT,0.0
34,24,Q999,EMP-JOINT,0.0
34,24,UNCAPPED,KDE-MC-JOINT,0.0
34,24,UNCAPPED,EMP-JOINT,0.0
35,12,BINDING,KDE-MC-JOINT,-1.0274436816001329
35,12,BINDING,EMP-JOINT,-1.0274436816001329
35,12,DISTANT,KDE-MC-JOINT,-0.09266054475549987
35,12,DISTANT,EMP-JOINT,-0.09266054475549987
35,12,Q999,KDE-MC-JOINT,-0.2560965296739665
35,12,Q999,EMP-JOINT,-0.2560965296739665
35,12,UNCAPPED,KDE-MC-JOINT,3.382710778154774e-14
35,12,UNCAPPED,EMP-JOINT,3.382710778154774e-14
35,24,BINDING,KDE-MC-JOINT,-3.1762787327403332
35,24,BINDING,EMP-JOINT,-3.1762787327403332
35,24,DISTANT,KDE-MC-JOINT,-2.7126262968654
35,24,DISTANT,EMP-JOINT,-2.7126262968654
35,24,Q999,KDE-MC-JOINT,-2.7936905453849663
35,24,Q999,EMP-JOINT,-2.7936905453849663
35,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
35,24,UNCAPPED,EMP-JOINT,-2.6666666666666665
36,12,BINDING,KDE-MC-JOINT,0.0
36,12,BINDING,EMP-JOINT,0.0
36,12,DISTANT,KDE-MC-JOINT,0.0
36,12,DISTANT,EMP-JOINT,0.0
36,12,Q999,KDE-MC-JOINT,0.0
36,12,Q999,EMP-JOINT,0.0
36,12,UNCAPPED,KDE-MC-JOINT,0.0
36,12,UNCAPPED,EMP-JOINT,0.0
36,24,BINDING,KDE-MC-JOINT,0.0
36,24,BINDING,EMP-JOINT,0.0
36,24,DISTANT,KDE-MC-JOINT,0.0
36,24,DISTANT,EMP-JOINT,0.0
36,24,Q999,KDE-MC-JOINT,0.0
36,24,Q999,EMP-JOINT,0.0
36,24,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
36,24,UNCAPPED,EMP-JOINT,2.6666666666666665
37,12,BINDING,KDE-MC-JOINT,0.0
37,12,BINDING,EMP-JOINT,0.0
37,12,DISTANT,KDE-MC-JOINT,0.0
37,12,DISTANT,EMP-JOINT,0.0
37,12,Q999,KDE-MC-JOINT,0.0
37,12,Q999,EMP-JOINT,0.0
37,12,UNCAPPED,KDE-MC-JOINT,0.0
37,12,UNCAPPED,EMP-JOINT,0.0
37,24,BINDING,KDE-MC-JOINT,0.0
37,24,BINDING,EMP-JOINT,0.0
37,24,DISTANT,KDE-MC-JOINT,0.0
37,24,DISTANT,EMP-JOINT,0.0
37,24,Q999,KDE-MC-JOINT,0.0
37,24,Q999,EMP-JOINT,0.0
37,24,UNCAPPED,KDE-MC-JOINT,0.0
37,24,UNCAPPED,EMP-JOINT,0.0
38,12,BINDING,KDE-MC-JOINT,0.0
38,12,BINDING,EMP-JOINT,0.0
38,12,DISTANT,KDE-MC-JOINT,0.0
38,12,DISTANT,EMP-JOINT,0.0
38,12,Q999,KDE-MC-JOINT,0.0
38,12,Q999,EMP-JOINT,0.0
38,12,UNCAPPED,KDE-MC-JOINT,0.0
38,12,UNCAPPED,EMP-JOINT,0.0
38,24,BINDING,KDE-MC-JOINT,0.0
38,24,BINDING,EMP-JOINT,0.0
38,24,DISTANT,KDE-MC-JOINT,0.0
38,24,DISTANT,EMP-JOINT,0.0
38,24,Q999,KDE-MC-JOINT,0.0
38,24,Q999,EMP-JOINT,0.0
38,24,UNCAPPED,KDE-MC-JOINT,0.0
38,24,UNCAPPED,EMP-JOINT,0.0
39,12,BINDING,KDE-MC-JOINT,-9.622783886160834
39,12,BINDING,EMP-JOINT,-9.622783886160834
39,12,DISTANT,KDE-MC-JOINT,-10.572523553195
39,12,DISTANT,EMP-JOINT,-2.6199657521099002
39,12,Q999,KDE-MC-JOINT,-2.537594015711
39,12,Q999,EMP-JOINT,-2.537594015711
39,12,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
39,12,UNCAPPED,EMP-JOINT,-10.666666666666636
39,24,BINDING,KDE-MC-JOINT,0.0
39,24,BINDING,EMP-JOINT,0.0
39,24,DISTANT,KDE-MC-JOINT,0.0
39,24,DISTANT,EMP-JOINT,0.0
39,24,Q999,KDE-MC-JOINT,0.0
39,24,Q999,EMP-JOINT,0.0
39,24,UNCAPPED,KDE-MC-JOINT,0.0
39,24,UNCAPPED,EMP-JOINT,0.0
40,12,BINDING,KDE-MC-JOINT,0.0
40,12,BINDING,EMP-JOINT,0.0
40,12,DISTANT,KDE-MC-JOINT,0.0
40,12,DISTANT,EMP-JOINT,0.0
40,12,Q999,KDE-MC-JOINT,0.0
40,12,Q999,EMP-JOINT,0.0
40,12,UNCAPPED,KDE-MC-JOINT,0.0
40,12,UNCAPPED,EMP-JOINT,0.0
40,24,BINDING,KDE-MC-JOINT,-7.473948835020634
40,24,BINDING,EMP-JOINT,-7.473948835020634
40,24,DISTANT,KDE-MC-JOINT,0.0
40,24,DISTANT,EMP-JOINT,0.0
40,24,Q999,KDE-MC-JOINT,-7.868878576806834
40,24,Q999,EMP-JOINT,-7.868878576806834
40,24,UNCAPPED,KDE-MC-JOINT,0.0
40,24,UNCAPPED,EMP-JOINT,0.0
41,12,BINDING,KDE-MC-JOINT,0.0
41,12,BINDING,EMP-JOINT,0.0
41,12,DISTANT,KDE-MC-JOINT,0.0
41,12,DISTANT,EMP-JOINT,0.0
41,12,Q999,KDE-MC-JOINT,0.0
41,12,Q999,EMP-JOINT,0.0
41,12,UNCAPPED,KDE-MC-JOINT,0.0
41,12,UNCAPPED,EMP-JOINT,0.0
41,24,BINDING,KDE-MC-JOINT,0.0
41,24,BINDING,EMP-JOINT,0.0
41,24,DISTANT,KDE-MC-JOINT,7.952557801085098
41,24,DISTANT,EMP-JOINT,0.0
41,24,Q999,KDE-MC-JOINT,7.868878576806834
41,24,Q999,EMP-JOINT,7.868878576806834
41,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
41,24,UNCAPPED,EMP-JOINT,7.999999999999934
42,12,BINDING,KDE-MC-JOINT,1.0274436816001329
42,12,BINDING,EMP-JOINT,1.0274436816001329
42,12,DISTANT,KDE-MC-JOINT,0.09266054475549987
42,12,DISTANT,EMP-JOINT,0.09266054475549987
42,12,Q999,KDE-MC-JOINT,0.2560965296739665
42,12,Q999,EMP-JOINT,0.2560965296739665
42,12,UNCAPPED,KDE-MC-JOINT,-3.382710778154774e-14
42,12,UNCAPPED,EMP-JOINT,-3.382710778154774e-14
42,24,BINDING,KDE-MC-JOINT,0.0
42,24,BINDING,EMP-JOINT,0.0
42,24,DISTANT,KDE-MC-JOINT,0.0
42,24,DISTANT,EMP-JOINT,-2.6199657521099002
42,24,Q999,KDE-MC-JOINT,-2.537594015711
42,24,Q999,EMP-JOINT,0.0
42,24,UNCAPPED,KDE-MC-JOINT,0.0
42,24,UNCAPPED,EMP-JOINT,0.0
43,12,BINDING,KDE-MC-JOINT,1.0274436816001329
43,12,BINDING,EMP-JOINT,1.0274436816001329
43,12,DISTANT,KDE-MC-JOINT,0.09266054475549987
43,12,DISTANT,EMP-JOINT,0.09266054475549987
43,12,Q999,KDE-MC-JOINT,0.2560965296739665
43,12,Q999,EMP-JOINT,0.2560965296739665
43,12,UNCAPPED,KDE-MC-JOINT,-3.382710778154774e-14
43,12,UNCAPPED,EMP-JOINT,-3.382710778154774e-14
43,24,BINDING,KDE-MC-JOINT,-7.473948835020634
43,24,BINDING,EMP-JOINT,-7.473948835020634
43,24,DISTANT,KDE-MC-JOINT,0.0
43,24,DISTANT,EMP-JOINT,0.0
43,24,Q999,KDE-MC-JOINT,-7.868878576806834
43,24,Q999,EMP-JOINT,-7.868878576806834
43,24,UNCAPPED,KDE-MC-JOINT,-7.999999999999934
43,24,UNCAPPED,EMP-JOINT,-7.999999999999934
44,12,BINDING,KDE-MC-JOINT,6.4465051534205005
44,12,BINDING,EMP-JOINT,6.4465051534205005
44,12,DISTANT,KDE-MC-JOINT,7.8598972563295995
44,12,DISTANT,EMP-JOINT,7.8598972563295995
44,12,Q999,KDE-MC-JOINT,7.6127820471328675
44,12,Q999,EMP-JOINT,7.6127820471328675
44,12,UNCAPPED,KDE-MC-JOINT,7.999999999999969
44,12,UNCAPPED,EMP-JOINT,7.999999999999969
44,24,BINDING,KDE-MC-JOINT,0.0
44,24,BINDING,EMP-JOINT,0.0
44,24,DISTANT,KDE-MC-JOINT,0.0
44,24,DISTANT,EMP-JOINT,0.0
44,24,Q999,KDE-MC-JOINT,0.0
44,24,Q999,EMP-JOINT,0.0
44,24,UNCAPPED,KDE-MC-JOINT,0.0
44,24,UNCAPPED,EMP-JOINT,0.0
45,12,BINDING,KDE-MC-JOINT,7.473948835020634
45,12,BINDING,EMP-JOINT,7.473948835020634
45,12,DISTANT,KDE-MC-JOINT,7.952557801085098
45,12,DISTANT,EMP-JOINT,7.952557801085098
45,12,Q999,KDE-MC-JOINT,7.868878576806834
45,12,Q999,EMP-JOINT,7.868878576806834
45,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
45,12,UNCAPPED,EMP-JOINT,7.999999999999934
45,24,BINDING,KDE-MC-JOINT,7.473948835020634
45,24,BINDING,EMP-JOINT,7.473948835020634
45,24,DISTANT,KDE-MC-JOINT,7.952557801085098
45,24,DISTANT,EMP-JOINT,7.952557801085098
45,24,Q999,KDE-MC-JOINT,7.868878576806834
45,24,Q999,EMP-JOINT,7.868878576806834
45,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
45,24,UNCAPPED,EMP-JOINT,7.999999999999934
46,12,BINDING,KDE-MC-JOINT,0.0
46,12,BINDING,EMP-JOINT,0.0
46,12,DISTANT,KDE-MC-JOINT,0.0
46,12,DISTANT,EMP-JOINT,0.0
46,12,Q999,KDE-MC-JOINT,0.0
46,12,Q999,EMP-JOINT,0.0
46,12,UNCAPPED,KDE-MC-JOINT,0.0
46,12,UNCAPPED,EMP-JOINT,0.0
46,24,BINDING,KDE-MC-JOINT,0.0
46,24,BINDING,EMP-JOINT,0.0
46,24,DISTANT,KDE-MC-JOINT,0.0
46,24,DISTANT,EMP-JOINT,0.0
46,24,Q999,KDE-MC-JOINT,0.0
46,24,Q999,EMP-JOINT,0.0
46,24,UNCAPPED,KDE-MC-JOINT,0.0
46,24,UNCAPPED,EMP-JOINT,0.0
47,12,BINDING,KDE-MC-JOINT,0.0
47,12,BINDING,EMP-JOINT,0.0
47,12,DISTANT,KDE-MC-JOINT,0.0
47,12,DISTANT,EMP-JOINT,0.0
47,12,Q999,KDE-MC-JOINT,0.0
47,12,Q999,EMP-JOINT,0.0
47,12,UNCAPPED,KDE-MC-JOINT,0.0
47,12,UNCAPPED,EMP-JOINT,0.0
47,24,BINDING,KDE-MC-JOINT,2.1488350511402
47,24,BINDING,EMP-JOINT,2.1488350511402
47,24,DISTANT,KDE-MC-JOINT,2.6199657521099002
47,24,DISTANT,EMP-JOINT,2.6199657521099002
47,24,Q999,KDE-MC-JOINT,2.537594015711
47,24,Q999,EMP-JOINT,2.537594015711
47,24,UNCAPPED,KDE-MC-JOINT,2.6666666666667003
47,24,UNCAPPED,EMP-JOINT,2.6666666666667003
48,12,BINDING,KDE-MC-JOINT,0.0
48,12,BINDING,EMP-JOINT,0.0
48,12,DISTANT,KDE-MC-JOINT,0.0
48,12,DISTANT,EMP-JOINT,0.0
48,12,Q999,KDE-MC-JOINT,0.0
48,12,Q999,EMP-JOINT,0.0
48,12,UNCAPPED,KDE-MC-JOINT,0.0
48,12,UNCAPPED,EMP-JOINT,0.0
48,24,BINDING,KDE-MC-JOINT,0.0
48,24,BINDING,EMP-JOINT,0.0
48,24,DISTANT,KDE-MC-JOINT,0.0
48,24,DISTANT,EMP-JOINT,0.0
48,24,Q999,KDE-MC-JOINT,0.0
48,24,Q999,EMP-JOINT,0.0
48,24,UNCAPPED,KDE-MC-JOINT,0.0
48,24,UNCAPPED,EMP-JOINT,0.0
49,12,BINDING,KDE-MC-JOINT,0.0
49,12,BINDING,EMP-JOINT,0.0
49,12,DISTANT,KDE-MC-JOINT,0.0
49,12,DISTANT,EMP-JOINT,0.0
49,12,Q999,KDE-MC-JOINT,0.0
49,12,Q999,EMP-JOINT,0.0
49,12,UNCAPPED,KDE-MC-JOINT,0.0
49,12,UNCAPPED,EMP-JOINT,0.0
49,24,BINDING,KDE-MC-JOINT,0.0
49,24,BINDING,EMP-JOINT,0.0
49,24,DISTANT,KDE-MC-JOINT,2.7126262968654
49,24,DISTANT,EMP-JOINT,0.0
49,24,Q999,KDE-MC-JOINT,0.0
49,24,Q999,EMP-JOINT,0.0
49,24,UNCAPPED,KDE-MC-JOINT,0.0
49,24,UNCAPPED,EMP-JOINT,0.0
50,12,BINDING,KDE-MC-JOINT,0.0
50,12,BINDING,EMP-JOINT,0.0
50,12,DISTANT,KDE-MC-JOINT,0.0
50,12,DISTANT,EMP-JOINT,0.0
50,12,Q999,KDE-MC-JOINT,0.0
50,12,Q999,EMP-JOINT,0.0
50,12,UNCAPPED,KDE-MC-JOINT,0.0
50,12,UNCAPPED,EMP-JOINT,0.0
50,24,BINDING,KDE-MC-JOINT,-1.0274436816001329
50,24,BINDING,EMP-JOINT,-1.0274436816001329
50,24,DISTANT,KDE-MC-JOINT,-0.09266054475549987
50,24,DISTANT,EMP-JOINT,-0.09266054475549987
50,24,Q999,KDE-MC-JOINT,2.537594015711
50,24,Q999,EMP-JOINT,-0.2560965296739665
50,24,UNCAPPED,KDE-MC-JOINT,2.6666666666667003
50,24,UNCAPPED,EMP-JOINT,3.382710778154774e-14
51,12,BINDING,KDE-MC-JOINT,0.0
51,12,BINDING,EMP-JOINT,0.0
51,12,DISTANT,KDE-MC-JOINT,0.0
51,12,DISTANT,EMP-JOINT,0.0
51,12,Q999,KDE-MC-JOINT,0.0
51,12,Q999,EMP-JOINT,0.0
51,12,UNCAPPED,KDE-MC-JOINT,0.0
51,12,UNCAPPED,EMP-JOINT,0.0
51,24,BINDING,KDE-MC-JOINT,2.1488350511402
51,24,BINDING,EMP-JOINT,2.1488350511402
51,24,DISTANT,KDE-MC-JOINT,0.0
51,24,DISTANT,EMP-JOINT,0.0
51,24,Q999,KDE-MC-JOINT,0.0
51,24,Q999,EMP-JOINT,0.0
51,24,UNCAPPED,KDE-MC-JOINT,2.6666666666667003
51,24,UNCAPPED,EMP-JOINT,2.6666666666667003
52,12,BINDING,KDE-MC-JOINT,-1.0274436816001329
52,12,BINDING,EMP-JOINT,-1.0274436816001329
52,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
52,12,DISTANT,EMP-JOINT,-2.7126262968654
52,12,Q999,KDE-MC-JOINT,-0.2560965296739665
52,12,Q999,EMP-JOINT,-0.2560965296739665
52,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
52,12,UNCAPPED,EMP-JOINT,-2.6666666666666665
52,24,BINDING,KDE-MC-JOINT,3.1762787327403332
52,24,BINDING,EMP-JOINT,3.1762787327403332
52,24,DISTANT,KDE-MC-JOINT,0.0
52,24,DISTANT,EMP-JOINT,2.7126262968654
52,24,Q999,KDE-MC-JOINT,2.7936905453849663
52,24,Q999,EMP-JOINT,0.0
52,24,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
52,24,UNCAPPED,EMP-JOINT,0.0
53,12,BINDING,KDE-MC-JOINT,-2.1488350511402
53,12,BINDING,EMP-JOINT,-2.1488350511402
