prefix_replications,method_id,cell_id,metric,estimate,mcse,normal_ci95_low,normal_ci95_high,replications
100,KDE,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.35,0.047937248544110224,0.2560429928535439,0.44395700714645603,100
200,KDE,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.35,0.0338114785302567,0.28372950208069686,0.4162704979193031,200
400,KDE,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.36,0.024030056367444423,0.31290108951980894,0.40709891048019103,400
600,KDE,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.33166666666666667,0.01923685462268816,0.2939624316061979,0.36937090172713544,600
800,KDE,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.3375,0.01672847841220128,0.3047121823120855,0.3702878176879145,800
1000,KDE,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.332,0.014899597242811567,0.30279678940408933,0.3612032105959107,1000
100,TAIL,BASE_ACTUAL_NEAR,action_accuracy,0.63,0.048523658709390974,0.5348936289295937,0.7251063710704063,100
200,TAIL,BASE_ACTUAL_NEAR,action_accuracy,0.65,0.0338114785302567,0.5837295020806968,0.7162704979193032,200
400,TAIL,BASE_ACTUAL_NEAR,action_accuracy,0.6625,0.02367245949084853,0.6161019793979369,0.7088980206020631,400
600,TAIL,BASE_ACTUAL_NEAR,action_accuracy,0.66,0.019355215678379674,0.6220637772703759,0.6979362227296242,600
800,TAIL,BASE_ACTUAL_NEAR,action_accuracy,0.64125,0.01696821874665378,0.6079922912565586,0.6745077087434413,800
1000,TAIL,BASE_ACTUAL_NEAR,action_accuracy,0.643,0.01515852172148659,0.6132892974258863,0.6727107025741137,1000
100,TAIL,BASE_CAPACITY_NEAR,action_accuracy,0.5,0.050251890762960605,0.4015062941045972,0.5984937058954027,100
200,TAIL,BASE_CAPACITY_NEAR,action_accuracy,0.495,0.035442288003096976,0.4255331155139299,0.5644668844860701,200
400,TAIL,BASE_CAPACITY_NEAR,action_accuracy,0.5,0.02503130871608794,0.45093863491646763,0.5490613650835323,400
600,TAIL,BASE_CAPACITY_NEAR,action_accuracy,0.49833333333333335,0.020429332663897536,0.45829184131209416,0.5383748253545725,600
800,TAIL,BASE_CAPACITY_NEAR,action_accuracy,0.5175,0.017677890775707587,0.4828513340796131,0.5521486659203868,800
1000,TAIL,BASE_CAPACITY_NEAR,action_accuracy,0.512,0.01581474331458169,0.48100310310341987,0.5429968968965802,1000
100,TAIL,STRESS_ACTUAL_CLEAR,action_accuracy,1.0,0.0,1.0,1.0,100
200,TAIL,STRESS_ACTUAL_CLEAR,action_accuracy,1.0,0.0,1.0,1.0,200
400,TAIL,STRESS_ACTUAL_CLEAR,action_accuracy,1.0,0.0,1.0,1.0,400
600,TAIL,STRESS_ACTUAL_CLEAR,action_accuracy,1.0,0.0,1.0,1.0,600
800,TAIL,STRESS_ACTUAL_CLEAR,action_accuracy,1.0,0.0,1.0,1.0,800
1000,TAIL,STRESS_ACTUAL_CLEAR,action_accuracy,1.0,0.0,1.0,1.0,1000
100,TAIL,STRESS_ACTUAL_NEAR,action_accuracy,0.62,0.04878317312145634,0.5243849806819456,0.7156150193180544,100
200,TAIL,STRESS_ACTUAL_NEAR,action_accuracy,0.58,0.03498743493048719,0.5114246275362451,0.6485753724637549,200
400,TAIL,STRESS_ACTUAL_NEAR,action_accuracy,0.5275,0.02499342018675273,0.4785128964339646,0.5764871035660353,400
600,TAIL,STRESS_ACTUAL_NEAR,action_accuracy,0.5266666666666666,0.02040037025789598,0.4866819409611905,0.5666513923721428,600
800,TAIL,STRESS_ACTUAL_NEAR,action_accuracy,0.52,0.01767457179425113,0.4853578392832678,0.5546421607167322,800
1000,TAIL,STRESS_ACTUAL_NEAR,action_accuracy,0.524,0.015801065586651862,0.4930299114501624,0.5549700885498376,1000
100,TAIL,STRESS_CAPACITY_CLEAR,action_accuracy,0.96,0.019694638556693237,0.9213985084288813,0.9986014915711187,100
200,TAIL,STRESS_CAPACITY_CLEAR,action_accuracy,0.955,0.014695399751940973,0.9261970164861957,0.9838029835138042,200
400,TAIL,STRESS_CAPACITY_CLEAR,action_accuracy,0.96,0.009810229431759455,0.9407719503137514,0.9792280496862485,400
600,TAIL,STRESS_CAPACITY_CLEAR,action_accuracy,0.95,0.008904989128889646,0.9325462213073763,0.9674537786926236,600
800,TAIL,STRESS_CAPACITY_CLEAR,action_accuracy,0.95,0.007710337971810927,0.9348877375752506,0.9651122624247493,800
1000,TAIL,STRESS_CAPACITY_CLEAR,action_accuracy,0.941,0.007454835650406692,0.9263885221252028,0.955611477874797,1000
100,TAIL,STRESS_CAPACITY_NEAR,action_accuracy,0.45,0.05,0.352,0.548,100
200,TAIL,STRESS_CAPACITY_NEAR,action_accuracy,0.42,0.0349874349304872,0.3514246275362451,0.4885753724637549,200
400,TAIL,STRESS_CAPACITY_NEAR,action_accuracy,0.42,0.024708830724853692,0.37157069177928675,0.4684293082207132,400
600,TAIL,STRESS_CAPACITY_NEAR,action_accuracy,0.43166666666666664,0.020237758539681298,0.3920006599288913,0.47133267340444196,600
800,TAIL,STRESS_CAPACITY_NEAR,action_accuracy,0.45875,0.01762842870900397,0.4241982797303522,0.4933017202696478,800
1000,TAIL,STRESS_CAPACITY_NEAR,action_accuracy,0.452,0.01574623586588058,0.42113737770287407,0.48286262229712595,1000
100,TAIL,STRESS_CONTRACT_CLEAR,action_accuracy,0.61,0.04902071300001973,0.5139194025199614,0.7060805974800386,100
200,TAIL,STRESS_CONTRACT_CLEAR,action_accuracy,0.635,0.034127679271557736,0.5681097486277469,0.7018902513722531,200
400,TAIL,STRESS_CONTRACT_CLEAR,action_accuracy,0.65,0.023878346647045964,0.60319844057179,0.6968015594282101,400
600,TAIL,STRESS_CONTRACT_CLEAR,action_accuracy,0.6483333333333333,0.019509734833987994,0.6100942530587169,0.6865724136079497,600
800,TAIL,STRESS_CONTRACT_CLEAR,action_accuracy,0.62375,0.017138394837235962,0.5901587461190175,0.6573412538809825,800
1000,TAIL,STRESS_CONTRACT_CLEAR,action_accuracy,0.626,0.015308767369006507,0.5959948159567472,0.6560051840432528,1000
100,TAIL,STRESS_CONTRACT_NEAR_HIGH,action_accuracy,0.6,0.0492365963917331,0.5034962710722031,0.6965037289277969,100
200,TAIL,STRESS_CONTRACT_NEAR_HIGH,action_accuracy,0.625,0.03431856376795913,0.5577356150148001,0.6922643849851999,200
400,TAIL,STRESS_CONTRACT_NEAR_HIGH,action_accuracy,0.6325,0.02413639967919168,0.5851926566287843,0.6798073433712156,400
600,TAIL,STRESS_CONTRACT_NEAR_HIGH,action_accuracy,0.625,0.01978072618858012,0.586229776670383,0.663770223329617,600
800,TAIL,STRESS_CONTRACT_NEAR_HIGH,action_accuracy,0.59375,0.01737501181782582,0.5596949768370614,0.6278050231629386,800
1000,TAIL,STRESS_CONTRACT_NEAR_HIGH,action_accuracy,0.595,0.01553113699045296,0.5645589714987121,0.6254410285012878,1000
100,TAIL,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.5,0.050251890762960605,0.4015062941045972,0.5984937058954027,100
200,TAIL,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.545,0.03530021993753284,0.4758115689224357,0.6141884310775644,200
400,TAIL,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.5725,0.02476676921083687,0.5239571323467598,0.6210428676532402,400
600,TAIL,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.5733333333333334,0.02020852157574867,0.533724631044866,0.6129420356218007,600
800,TAIL,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.57125,0.017508211465220788,0.5369339055281673,0.6055660944718327,800
1000,TAIL,STRESS_CONTRACT_NEAR_LOW,action_accuracy,0.562,0.015697210019694662,0.5312334683613985,0.5927665316386016,1000
100,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.01,0.026571800956288343,-0.04208072987432515,0.062080729874325155,100
200,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.0,0.018755233775398516,-0.03676025819978109,0.03676025819978109,200
400,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.005,0.013242958123079,-0.03095619792123484,0.020956197921234838,400
600,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.011666666666666667,0.010406102043884044,-0.032062626672679395,0.008729293339346059,600
800,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.00125,0.009443093343278057,-0.01725846295282499,0.019758462952824993,800
1000,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.001,0.008310720069167776,-0.015289011335568842,0.017289011335568844,1000
100,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.01,0.026571800956288343,-0.062080729874325155,0.04208072987432515,100
200,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.02,0.01730599570776515,-0.05391975158721969,0.013919751587219694,200
400,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.0075,0.011998720692041052,-0.03101749255640046,0.01601749255640046,400
600,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.005,0.010678824109555646,-0.025930495254729066,0.015930495254729064,600
800,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.00625,0.008387586744066288,-0.022689670018369926,0.010189670018369923,800
1000,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.005,0.0074182228350212044,-0.01953971675664156,0.009539716756641562,1000
100,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.0,0.0,0.0,0.0,100
200,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.0,0.0,0.0,0.0,200
400,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.0025,0.0025,-0.0024,0.0074,400
600,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.0016666666666666668,0.0016666666666666666,-0.0015999999999999996,0.004933333333333333,600
800,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.00125,0.0012500000000000002,-0.0012000000000000003,0.0037,800
1000,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.002,0.0014135055705578234,-0.0007704709182933338,0.004770470918293334,1000
100,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.15,0.05,0.05199999999999999,0.248,100
200,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.11,0.03599972082527152,0.039440547182467825,0.18055945281753216,200
400,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.065,0.026050606235038614,0.013940811779324318,0.11605918822067568,400
600,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.04666666666666667,0.021406663063651066,0.004709607061910578,0.08862372627142276,600
800,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.04625,0.01860635422098445,0.009781545726870476,0.08271845427312952,800
1000,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.05,0.01630232393757914,0.01804744508234489,0.08195255491765512,1000
100,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.01,0.017378728435078386,-0.024062307732753634,0.04406230773275364,100
200,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.005,0.01120279039180927,-0.016957469167946167,0.02695746916794617,200
400,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.0025,0.0066214790615395,-0.010478098960617419,0.01547809896061742,400
600,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.006666666666666667,0.0057718960402185935,-0.004646249572161775,0.01797958290549511,600
800,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.0125,0.005288160673063003,0.0021352050807965147,0.022864794919203485,800
1000,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.006,0.004897753361285968,-0.003599596588120497,0.015599596588120497,1000
100,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.05,0.035887028128263665,-0.12033857513139679,0.02033857513139678,100
200,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.045,0.02680424102046945,-0.09753631240012012,0.007536312400120121,200
400,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,-0.005,0.01769803806579831,-0.03968815460896469,0.02968815460896469,400
600,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.015,0.01423870355437226,-0.012907858966569631,0.04290785896656963,600
800,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.015,0.011721368866738116,-0.007973882978806707,0.0379738829788067,800
1000,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_NEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.006,0.010680733967198982,-0.014934238575710005,0.026934238575710007,1000
100,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.03,0.043704702379732674,-0.055661216664276036,0.11566121666427603,100
200,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.015,0.03047158656748444,-0.0447243096722695,0.0747243096722695,200
400,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.015,0.019048480556958396,-0.022335021891638454,0.05233502189163845,400
600,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.011666666666666667,0.015371338784220827,-0.018461157350406154,0.041794490683739485,600
800,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.00625,0.01329415623921431,-0.019806546228860043,0.03230654622886005,800
1000,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_CLEAR,paired_accuracy_TAIL_minus_EVENT_EMP,0.008,0.011919650920982464,-0.01536251580512563,0.031362515805125626,1000
100,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,paired_accuracy_TAIL_minus_EVENT_EMP,0.03,0.04370470237973267,-0.05566121666427602,0.11566121666427602,100
200,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,paired_accuracy_TAIL_minus_EVENT_EMP,0.035,0.030389018778360675,-0.024562476805586916,0.09456247680558692,200
400,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,paired_accuracy_TAIL_minus_EVENT_EMP,0.025,0.01902214775631705,-0.012283409602381418,0.06228340960238142,400
600,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,paired_accuracy_TAIL_minus_EVENT_EMP,0.015,0.014999999999999998,-0.014399999999999996,0.044399999999999995,600
800,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,paired_accuracy_TAIL_minus_EVENT_EMP,0.0,0.012632278815997783,-0.024759266479355654,0.024759266479355654,800
1000,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,paired_accuracy_TAIL_minus_EVENT_EMP,0.002,0.011230410594547385,-0.02001160476531287,0.024011604765312874,1000
100,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,paired_accuracy_TAIL_minus_EVENT_EMP,-0.11,0.05103969538555756,-0.2100378029556928,-0.009962197044307189,100
200,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,paired_accuracy_TAIL_minus_EVENT_EMP,-0.04,0.03603460090401388,-0.1106278177718672,0.030627817771867204,200
400,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,paired_accuracy_TAIL_minus_EVENT_EMP,-0.0225,0.025130922848316174,-0.07175660878269971,0.026756608782699705,400
600,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,paired_accuracy_TAIL_minus_EVENT_EMP,-0.005,0.0208996995236313,-0.04596341106631734,0.03596341106631735,600
800,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,paired_accuracy_TAIL_minus_EVENT_EMP,-0.01125,0.018077964843729342,-0.0466828110937095,0.024182811093709507,800
1000,TAIL-minus-EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,paired_accuracy_TAIL_minus_EVENT_EMP,-0.015,0.01615660967022587,-0.0466669549536427,0.016666954953642704,1000
100,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-430.36075593709944,1143.5460346158393,-2671.7109837841444,1810.9894719099457,100
200,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,0.0,807.1516585357525,-1582.017250730075,1582.017250730075,200
400,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,215.18037796854972,569.924946869163,-901.8725178950099,1332.2332738321093,400
600,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,502.0875485932827,447.8377941964533,-375.6745280317657,1379.849625218331,600
800,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-53.79509449213743,406.3936789597736,-850.3267052532937,742.7365162690188,800
1000,TAIL-minus-EVENT-EMP,BASE_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-43.036075593709946,357.6607771348668,-744.0511987780488,657.979047590629,1000
100,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,423.5296328269784,1125.3945102568355,-1782.2436072764194,2629.302872930376,100
200,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,847.0592656539568,732.960200781504,-589.5427278777911,2283.6612591857047,200
400,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,317.6472246202338,508.18137690936146,-678.3882741221146,1313.6827233625822,400
600,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,211.76481641348923,452.2798454143987,-674.7036805987323,1098.2333134257108,600
800,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,264.70602051686154,355.23915340188273,-431.5627201508286,960.9747611845517,800
1000,TAIL-minus-EVENT-EMP,BASE_CAPACITY_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,211.7648164134892,314.1837193545237,-404.0352735213773,827.5649063483556,1000
100,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,0.0,0.0,0.0,0.0,100
200,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,0.0,0.0,0.0,0.0,200
400,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-796.6235978469508,796.6235978469509,-2358.005849626975,764.758653933073,400
600,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-531.0823985646339,531.0823985646341,-1572.0038997513168,509.83910262204904,600
800,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-398.3117989234754,398.31179892347535,-1179.002924813487,382.37932696653627,800
1000,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-637.2988782775607,450.4127572777925,-1520.107882542034,245.5101259869126,1000
100,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-1856.1237597780303,721.0960510224768,-3269.4720197820848,-442.77549977397575,100
200,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-1308.7322903155675,404.2509186020012,-2101.0640907754896,-516.4004898556452,200
400,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-1475.1093998319982,638.7673187916616,-2727.093344663655,-223.1254550003414,400
600,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-1032.75208847232,432.17473251917903,-1879.814564209911,-185.68961273472928,600
800,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-1158.1751092005545,413.31592427063987,-1968.2743207710087,-348.07589763010037,800
1000,TAIL-minus-EVENT-EMP,STRESS_ACTUAL_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-1248.536417196774,376.3939811596426,-1986.2686202696734,-510.80421412387454,1000
100,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-5072.627838550527,9583.088065864034,-23855.480447644033,13710.224770542982,100
200,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-2303.59259037375,6127.861501439898,-14314.201133195951,9707.015952448452,200
400,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-1061.4730119576657,3592.1412530191565,-8102.069867875212,5979.12384395988,400
600,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-3300.536850083573,3160.3358616653577,-9494.795138947673,2893.721438780528,600
800,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-6268.196412819408,2841.1490815762736,-11836.848612708904,-699.5442129299117,800
1000,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_CLEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-2767.8625574475227,2633.0238270090085,-7928.589258385179,2392.8641434901338,1000
100,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,684.9392674527224,1326.109159283153,-1914.2346847422573,3284.1132196477024,100
200,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-396.82623301679286,1133.7108163370842,-2618.8994330374776,1825.246967003892,200
400,TAIL-minus-EVENT-EMP,STRESS_CAPACITY_NEAR,paired_regret_cny_per_month_TAIL_minus_EVENT_EMP,-2028.1614623234864,806.4703413361254,-3608.843331342292,-447.4795933046805,400
